"long","lat","order","hole","piece","group","id"
-1063552.1996,6778884.001,10248,FALSE,"170","Kerry.170","Kerry"
-1063452.8517,6778753.049,10249,FALSE,"170","Kerry.170","Kerry"
-1103173.8474,6861616.673,10250,FALSE,"171","Kerry.171","Kerry"
-1103243.1292,6861694.7461,10251,FALSE,"171","Kerry.171","Kerry"
-1103161.1161,6861765.6426,10252,FALSE,"171","Kerry.171","Kerry"
-1103173.8474,6861616.673,10253,FALSE,"171","Kerry.171","Kerry"
-1151274.8486,6761806.5296,10254,FALSE,"172","Kerry.172","Kerry"
-1151372.0386,6761855.7015,10255,FALSE,"172","Kerry.172","Kerry"
-1151247.7613,6761907.8952,10256,FALSE,"172","Kerry.172","Kerry"
-1151274.8486,6761806.5296,10257,FALSE,"172","Kerry.172","Kerry"
-1130383.6591,6756652.3296,10258,FALSE,"173","Kerry.173","Kerry"
-1130438.5047,6756658.428,10259,FALSE,"173","Kerry.173","Kerry"
-1130076.8512,6756816.6766,10260,FALSE,"173","Kerry.173","Kerry"
-1130383.6591,6756652.3296,10261,FALSE,"173","Kerry.173","Kerry"
-1102917.68,6762236.6464,10262,FALSE,"174","Kerry.174","Kerry"
-1102610.3239,6762366.3895,10263,FALSE,"174","Kerry.174","Kerry"
-1102735.3246,6762279.001,10264,FALSE,"174","Kerry.174","Kerry"
-1102917.68,6762236.6464,10265,FALSE,"174","Kerry.174","Kerry"
-1100061.5559,6849209.7683,10266,FALSE,"175","Kerry.175","Kerry"
-1100140.017,6849212.1819,10267,FALSE,"175","Kerry.175","Kerry"
-1099858.2262,6849339.1073,10268,FALSE,"175","Kerry.175","Kerry"
-1100061.5559,6849209.7683,10269,FALSE,"175","Kerry.175","Kerry"
-1171706.7533,6822813.4996,10270,FALSE,"176","Kerry.176","Kerry"
-1171612.3038,6822922.2677,10271,FALSE,"176","Kerry.176","Kerry"
-1171645.3169,6822771.9549,10272,FALSE,"176","Kerry.176","Kerry"
-1171706.7533,6822813.4996,10273,FALSE,"176","Kerry.176","Kerry"
-1151897.6629,6819623.463,10274,FALSE,"177","Kerry.177","Kerry"
-1151900.2928,6819774.8056,10275,FALSE,"177","Kerry.177","Kerry"
-1151829.8946,6819743.562,10276,FALSE,"177","Kerry.177","Kerry"
-1151897.6629,6819623.463,10277,FALSE,"177","Kerry.177","Kerry"
-1072721.2203,6775099.8432,10278,FALSE,"178","Kerry.178","Kerry"
-1072748.095,6775166.1329,10279,FALSE,"178","Kerry.178","Kerry"
-1072618.363,6775233.9624,10280,FALSE,"178","Kerry.178","Kerry"
-1072721.2203,6775099.8432,10281,FALSE,"178","Kerry.178","Kerry"
-1172875.2565,6817916.9695,10282,FALSE,"179","Kerry.179","Kerry"
-1172988.4736,6817958.0902,10283,FALSE,"179","Kerry.179","Kerry"
-1172843.7264,6817996.9368,10284,FALSE,"179","Kerry.179","Kerry"
-1172875.2565,6817916.9695,10285,FALSE,"179","Kerry.179","Kerry"
-1113166.6179,6856964.981,10286,FALSE,"180","Kerry.180","Kerry"
-1113198.0384,6857023.3355,10287,FALSE,"180","Kerry.180","Kerry"
-1113070.555,6857114.5153,10288,FALSE,"180","Kerry.180","Kerry"
-1113166.6179,6856964.981,10289,FALSE,"180","Kerry.180","Kerry"
-1144688.8804,6788777.5001,10290,FALSE,"181","Kerry.181","Kerry"
-1144786.6741,6788863.043,10291,FALSE,"181","Kerry.181","Kerry"
-1144649.3959,6788848.2537,10292,FALSE,"181","Kerry.181","Kerry"
-1144688.8804,6788777.5001,10293,FALSE,"181","Kerry.181","Kerry"
-1122040.8434,6756181.0821,10294,FALSE,"182","Kerry.182","Kerry"
-1122029.7751,6756269.5935,10295,FALSE,"182","Kerry.182","Kerry"
-1121913.1012,6756296.8975,10296,FALSE,"182","Kerry.182","Kerry"
-1122040.8434,6756181.0821,10297,FALSE,"182","Kerry.182","Kerry"
-1097912.5132,6764987.2196,10298,FALSE,"183","Kerry.183","Kerry"
-1097976.416,6765065.2409,10299,FALSE,"183","Kerry.183","Kerry"
-1097899.6044,6765125.8886,10300,FALSE,"183","Kerry.183","Kerry"
-1097912.5132,6764987.2196,10301,FALSE,"183","Kerry.183","Kerry"
-1127951.0027,6756455.1777,10302,FALSE,"184","Kerry.184","Kerry"
-1127898.3283,6756632.0774,10303,FALSE,"184","Kerry.184","Kerry"
-1127867.8129,6756548.9467,10304,FALSE,"184","Kerry.184","Kerry"
-1127951.0027,6756455.1777,10305,FALSE,"184","Kerry.184","Kerry"
-1150338.3996,6761495.6263,10306,FALSE,"185","Kerry.185","Kerry"
-1150275.5344,6761631.9388,10307,FALSE,"185","Kerry.185","Kerry"
-1150234.9181,6761568.5052,10308,FALSE,"185","Kerry.185","Kerry"
-1150338.3996,6761495.6263,10309,FALSE,"185","Kerry.185","Kerry"
-1094768.9823,6759161.4714,10310,FALSE,"186","Kerry.186","Kerry"
-1094706.2135,6759316.4912,10311,FALSE,"186","Kerry.186","Kerry"
-1094679.8074,6759234.3076,10312,FALSE,"186","Kerry.186","Kerry"
-1094768.9823,6759161.4714,10313,FALSE,"186","Kerry.186","Kerry"
-1102649.2475,6763840.8656,10314,FALSE,"187","Kerry.187","Kerry"
-1102680.229,6763864.2286,10315,FALSE,"187","Kerry.187","Kerry"
-1102464.933,6764000.1864,10316,FALSE,"187","Kerry.187","Kerry"
-1102649.2475,6763840.8656,10317,FALSE,"187","Kerry.187","Kerry"
-1129689.5038,6756613.0569,10318,FALSE,"188","Kerry.188","Kerry"
-1129826.985,6756594.0358,10319,FALSE,"188","Kerry.188","Kerry"
-1129724.6616,6756674.9717,10320,FALSE,"188","Kerry.188","Kerry"
-1129689.5038,6756613.0569,10321,FALSE,"188","Kerry.188","Kerry"
-1142602.2068,6751516.8059,10322,FALSE,"189","Kerry.189","Kerry"
-1142607.0576,6751591.3592,10323,FALSE,"189","Kerry.189","Kerry"
-1142485.5276,6751605.1241,10324,FALSE,"189","Kerry.189","Kerry"
-1142602.2068,6751516.8059,10325,FALSE,"189","Kerry.189","Kerry"
-1089518.3721,6763719.9404,10326,FALSE,"190","Kerry.190","Kerry"
-1089571.9498,6763787.7965,10327,FALSE,"190","Kerry.190","Kerry"
-1089489.984,6763852.1151,10328,FALSE,"190","Kerry.190","Kerry"
-1089518.3721,6763719.9404,10329,FALSE,"190","Kerry.190","Kerry"
-1097285.3146,6757748.7282,10330,FALSE,"191","Kerry.191","Kerry"
-1097267.2235,6757822.6648,10331,FALSE,"191","Kerry.191","Kerry"
-1097142.1101,6757836.1834,10332,FALSE,"191","Kerry.191","Kerry"
-1097285.3146,6757748.7282,10333,FALSE,"191","Kerry.191","Kerry"
-1104580.8535,6754636.9061,10334,FALSE,"192","Kerry.192","Kerry"
-1104630.9872,6754646.8882,10335,FALSE,"192","Kerry.192","Kerry"
-1104320.6904,6754763.4681,10336,FALSE,"192","Kerry.192","Kerry"
-1104580.8535,6754636.9061,10337,FALSE,"192","Kerry.192","Kerry"
-1103233.7234,6861717.0123,10338,FALSE,"193","Kerry.193","Kerry"
-1103195.577,6861818.1818,10339,FALSE,"193","Kerry.193","Kerry"
-1103052.8952,6861781.4651,10340,FALSE,"193","Kerry.193","Kerry"
-1103091.1203,6861773.4047,10341,FALSE,"193","Kerry.193","Kerry"
-1103180.2775,6861779.9502,10342,FALSE,"193","Kerry.193","Kerry"
-1103233.7234,6861717.0123,10343,FALSE,"193","Kerry.193","Kerry"
-1108230.0471,6810935.3739,10344,FALSE,"194","Kerry.194","Kerry"
-1108163.8508,6810835.2602,10345,FALSE,"194","Kerry.194","Kerry"
-1108334.0883,6810960.9681,10346,FALSE,"194","Kerry.194","Kerry"
-1108230.0471,6810935.3739,10347,FALSE,"194","Kerry.194","Kerry"
-1100494.5156,6820262.7213,10348,FALSE,"195","Kerry.195","Kerry"
-1100476.1493,6820366.2859,10349,FALSE,"195","Kerry.195","Kerry"
-1100393.9263,6820356.857,10350,FALSE,"195","Kerry.195","Kerry"
-1100494.5156,6820262.7213,10351,FALSE,"195","Kerry.195","Kerry"
-1137171.9741,6824564.0307,10352,FALSE,"196","Kerry.196","Kerry"
-1137267.3274,6824676.8909,10353,FALSE,"196","Kerry.196","Kerry"
-1137128.9716,6824603.8211,10354,FALSE,"196","Kerry.196","Kerry"
-1137171.9741,6824564.0307,10355,FALSE,"196","Kerry.196","Kerry"
-1150699.914,6769760.0822,10356,FALSE,"197","Kerry.197","Kerry"
-1150754.3373,6769783.7972,10357,FALSE,"197","Kerry.197","Kerry"
-1150676.0003,6769908.4832,10358,FALSE,"197","Kerry.197","Kerry"
-1150699.914,6769760.0822,10359,FALSE,"197","Kerry.197","Kerry"
-1100430.2261,6766423.7438,10360,FALSE,"198","Kerry.198","Kerry"
-1100487.7984,6766424.1979,10361,FALSE,"198","Kerry.198","Kerry"
-1100405.5639,6766571.6606,10362,FALSE,"198","Kerry.198","Kerry"
-1100430.2261,6766423.7438,10363,FALSE,"198","Kerry.198","Kerry"
-1115645.113,6758637.9525,10364,FALSE,"199","Kerry.199","Kerry"
-1115617.2563,6758771.3135,10365,FALSE,"199","Kerry.199","Kerry"
-1115543.119,6758821.7833,10366,FALSE,"199","Kerry.199","Kerry"
-1115645.113,6758637.9525,10367,FALSE,"199","Kerry.199","Kerry"
-1177782.6884,6813427.5959,10368,FALSE,"200","Kerry.200","Kerry"
-1177770.1678,6813547.8811,10369,FALSE,"200","Kerry.200","Kerry"
-1177700.7105,6813545.8276,10370,FALSE,"200","Kerry.200","Kerry"
-1177782.6884,6813427.5959,10371,FALSE,"200","Kerry.200","Kerry"
-1068986.5679,6777173.5314,10372,FALSE,"201","Kerry.201","Kerry"
-1069055.1391,6777208.6203,10373,FALSE,"201","Kerry.201","Kerry"
-1068974.0176,6777287.5522,10374,FALSE,"201","Kerry.201","Kerry"
-1068986.5679,6777173.5314,10375,FALSE,"201","Kerry.201","Kerry"
-1134892.6986,6773249.16,10376,FALSE,"202","Kerry.202","Kerry"
-1134892.3585,6773363.8306,10377,FALSE,"202","Kerry.202","Kerry"
-1134820.7544,6773365.146,10378,FALSE,"202","Kerry.202","Kerry"
-1134892.6986,6773249.16,10379,FALSE,"202","Kerry.202","Kerry"
-1100590.216,6754144.0954,10380,FALSE,"203","Kerry.203","Kerry"
-1100428.1851,6754217.4448,10381,FALSE,"203","Kerry.203","Kerry"
-1100465.1224,6754150.6143,10382,FALSE,"203","Kerry.203","Kerry"
-1100590.216,6754144.0954,10383,FALSE,"203","Kerry.203","Kerry"
-1069833.7643,6880066.7957,10384,FALSE,"204","Kerry.204","Kerry"
-1070056.4132,6880249.1736,10385,FALSE,"204","Kerry.204","Kerry"
-1069815.2688,6880088.0314,10386,FALSE,"204","Kerry.204","Kerry"
-1069833.7643,6880066.7957,10387,FALSE,"204","Kerry.204","Kerry"
-1159619.104,6782136.8517,10388,FALSE,"205","Kerry.205","Kerry"
-1159671.4534,6782183.3552,10389,FALSE,"205","Kerry.205","Kerry"
-1159597.9572,6782270.6281,10390,FALSE,"205","Kerry.205","Kerry"
-1159619.104,6782136.8517,10391,FALSE,"205","Kerry.205","Kerry"
-1146295.8665,6790067.5023,10392,FALSE,"206","Kerry.206","Kerry"
-1146256.945,6790155.6951,10393,FALSE,"206","Kerry.206","Kerry"
-1146171.7634,6790144.0733,10394,FALSE,"206","Kerry.206","Kerry"
-1146295.8665,6790067.5023,10395,FALSE,"206","Kerry.206","Kerry"
-1098161.0997,6763844.301,10396,FALSE,"207","Kerry.207","Kerry"
-1098028.844,6763966.4684,10397,FALSE,"207","Kerry.207","Kerry"
-1098250.4904,6763702.5729,10398,FALSE,"207","Kerry.207","Kerry"
-1098161.0997,6763844.301,10399,FALSE,"207","Kerry.207","Kerry"
-1155173.6087,6819112.7311,10400,FALSE,"208","Kerry.208","Kerry"
-1155263.8176,6819195.0041,10401,FALSE,"208","Kerry.208","Kerry"
-1155130.8464,6819160.1827,10402,FALSE,"208","Kerry.208","Kerry"
-1155173.6087,6819112.7311,10403,FALSE,"208","Kerry.208","Kerry"
-1092765.1663,6846672.3561,10404,FALSE,"209","Kerry.209","Kerry"
-1092833.5013,6846719.1624,10405,FALSE,"209","Kerry.209","Kerry"
-1092640.4842,6846695.9458,10406,FALSE,"209","Kerry.209","Kerry"
-1092765.1663,6846672.3561,10407,FALSE,"209","Kerry.209","Kerry"
-1174599.0821,6817108.3404,10408,FALSE,"210","Kerry.210","Kerry"
-1174648.0966,6817126.2469,10409,FALSE,"210","Kerry.210","Kerry"
-1174490.046,6817219.3505,10410,FALSE,"210","Kerry.210","Kerry"
-1174599.0821,6817108.3404,10411,FALSE,"210","Kerry.210","Kerry"
-1173473.3633,6817779.5782,10412,FALSE,"211","Kerry.211","Kerry"
-1173390.1185,6817894.6908,10413,FALSE,"211","Kerry.211","Kerry"
-1173322.8681,6817899.4176,10414,FALSE,"211","Kerry.211","Kerry"
-1173473.3633,6817779.5782,10415,FALSE,"211","Kerry.211","Kerry"
-1161853.8449,6835037.5652,10416,FALSE,"212","Kerry.212","Kerry"
-1161783.1628,6835139.5703,10417,FALSE,"212","Kerry.212","Kerry"
-1161650.2809,6835227.5008,10418,FALSE,"212","Kerry.212","Kerry"
-1161853.8449,6835037.5652,10419,FALSE,"212","Kerry.212","Kerry"
-1096718.1852,6821178.1714,10420,FALSE,"213","Kerry.213","Kerry"
-1096734.6384,6821270.3711,10421,FALSE,"213","Kerry.213","Kerry"
-1096658.2946,6821284.0734,10422,FALSE,"213","Kerry.213","Kerry"
-1096718.1852,6821178.1714,10423,FALSE,"213","Kerry.213","Kerry"
-1182116.0779,6808789.5318,10424,FALSE,"214","Kerry.214","Kerry"
-1182270.5752,6808809.012,10425,FALSE,"214","Kerry.214","Kerry"
-1182075.5407,6808831.3704,10426,FALSE,"214","Kerry.214","Kerry"
-1182116.0779,6808789.5318,10427,FALSE,"214","Kerry.214","Kerry"
-1091383.2269,6828924.0385,10428,FALSE,"215","Kerry.215","Kerry"
-1091417.6941,6829001.8717,10429,FALSE,"215","Kerry.215","Kerry"
-1091353.1943,6829065.4431,10430,FALSE,"215","Kerry.215","Kerry"
-1091383.2269,6828924.0385,10431,FALSE,"215","Kerry.215","Kerry"
-1163963.9591,6830031.2018,10432,FALSE,"216","Kerry.216","Kerry"
-1163968.7131,6829964.2074,10433,FALSE,"216","Kerry.216","Kerry"
-1164078.5322,6829927.2653,10434,FALSE,"216","Kerry.216","Kerry"
-1163963.9591,6830031.2018,10435,FALSE,"216","Kerry.216","Kerry"
-1130964.5463,6845236.8212,10436,FALSE,"217","Kerry.217","Kerry"
-1130976.9457,6845280.1167,10437,FALSE,"217","Kerry.217","Kerry"
-1130829.3472,6845330.7854,10438,FALSE,"217","Kerry.217","Kerry"
-1130964.5463,6845236.8212,10439,FALSE,"217","Kerry.217","Kerry"
-1098028.1442,6821014.207,10440,FALSE,"218","Kerry.218","Kerry"
-1098151.8316,6821066.433,10441,FALSE,"218","Kerry.218","Kerry"
-1098049.6878,6821079.5016,10442,FALSE,"218","Kerry.218","Kerry"
-1098028.1442,6821014.207,10443,FALSE,"218","Kerry.218","Kerry"
-1164609.455,6831285.9513,10444,FALSE,"219","Kerry.219","Kerry"
-1164445.4504,6831400.9633,10445,FALSE,"219","Kerry.219","Kerry"
-1164426.5377,6831372.2249,10446,FALSE,"219","Kerry.219","Kerry"
-1164609.455,6831285.9513,10447,FALSE,"219","Kerry.219","Kerry"
-1100623.9256,6753713.538,10448,FALSE,"220","Kerry.220","Kerry"
-1100622.0871,6753752.5772,10449,FALSE,"220","Kerry.220","Kerry"
-1100443.2485,6753806.6963,10450,FALSE,"220","Kerry.220","Kerry"
-1100623.9256,6753713.538,10451,FALSE,"220","Kerry.220","Kerry"
-1101030.6203,6766045.1254,10452,FALSE,"221","Kerry.221","Kerry"
-1101010.3538,6766138.7242,10453,FALSE,"221","Kerry.221","Kerry"
-1100926.7032,6766189.0035,10454,FALSE,"221","Kerry.221","Kerry"
-1101030.6203,6766045.1254,10455,FALSE,"221","Kerry.221","Kerry"
-1075785.6525,6774884.0915,10456,FALSE,"222","Kerry.222","Kerry"
-1075711.3485,6774971.8999,10457,FALSE,"222","Kerry.222","Kerry"
-1075703.6059,6774893.5643,10458,FALSE,"222","Kerry.222","Kerry"
-1075785.6525,6774884.0915,10459,FALSE,"222","Kerry.222","Kerry"
-1099935.1024,6766959.6233,10460,FALSE,"223","Kerry.223","Kerry"
-1099894.2423,6767065.6869,10461,FALSE,"223","Kerry.223","Kerry"
-1099809.4278,6767127.2575,10462,FALSE,"223","Kerry.223","Kerry"
-1099935.1024,6766959.6233,10463,FALSE,"223","Kerry.223","Kerry"
-1157876.3012,6770499.1063,10464,FALSE,"224","Kerry.224","Kerry"
-1157853.8609,6770633.9196,10465,FALSE,"224","Kerry.224","Kerry"
-1157811.9689,6770599.8913,10466,FALSE,"224","Kerry.224","Kerry"
-1157876.3012,6770499.1063,10467,FALSE,"224","Kerry.224","Kerry"
-1071719.9454,6776110.6884,10468,FALSE,"225","Kerry.225","Kerry"
-1071753.5219,6776148.7613,10469,FALSE,"225","Kerry.225","Kerry"
-1071676.4721,6776247.8364,10470,FALSE,"225","Kerry.225","Kerry"
-1071719.9454,6776110.6884,10471,FALSE,"225","Kerry.225","Kerry"
-1097319.8466,6821164.7316,10472,FALSE,"226","Kerry.226","Kerry"
-1097367.2073,6821226.8973,10473,FALSE,"226","Kerry.226","Kerry"
-1097310.3539,6821283.8193,10474,FALSE,"226","Kerry.226","Kerry"
-1097319.8466,6821164.7316,10475,FALSE,"226","Kerry.226","Kerry"
-1102301.9187,6768428.7872,10476,FALSE,"227","Kerry.227","Kerry"
-1102186.9003,6768642.3366,10477,FALSE,"227","Kerry.227","Kerry"
-1102182.7414,6768595.9517,10478,FALSE,"227","Kerry.227","Kerry"
-1102301.9187,6768428.7872,10479,FALSE,"227","Kerry.227","Kerry"
-1101981.6604,6764400.9353,10480,FALSE,"228","Kerry.228","Kerry"
-1101892.5979,6764439.0302,10481,FALSE,"228","Kerry.228","Kerry"
-1101925.8525,6764355.2727,10482,FALSE,"228","Kerry.228","Kerry"
-1101981.6604,6764400.9353,10483,FALSE,"228","Kerry.228","Kerry"
-1085857.7451,6767821.5882,10484,FALSE,"229","Kerry.229","Kerry"
-1085712.9687,6767945.3868,10485,FALSE,"229","Kerry.229","Kerry"
-1085647.6025,6767958.5345,10486,FALSE,"229","Kerry.229","Kerry"
-1085857.7451,6767821.5882,10487,FALSE,"229","Kerry.229","Kerry"
-1075312.4332,6775079.3321,10488,FALSE,"230","Kerry.230","Kerry"
-1075324.7341,6775121.1625,10489,FALSE,"230","Kerry.230","Kerry"
-1075201.4456,6775202.1259,10490,FALSE,"230","Kerry.230","Kerry"
-1075312.4332,6775079.3321,10491,FALSE,"230","Kerry.230","Kerry"
-1130502.614,6845026.7184,10492,FALSE,"231","Kerry.231","Kerry"
-1130533.0506,6845079.0386,10493,FALSE,"231","Kerry.231","Kerry"
-1130424.8355,6845094.2168,10494,FALSE,"231","Kerry.231","Kerry"
-1130502.614,6845026.7184,10495,FALSE,"231","Kerry.231","Kerry"
-1102823.9105,6769419.374,10496,FALSE,"232","Kerry.232","Kerry"
-1102757.6285,6769516.2978,10497,FALSE,"232","Kerry.232","Kerry"
-1102752.0194,6769433.34,10498,FALSE,"232","Kerry.232","Kerry"
-1102823.9105,6769419.374,10499,FALSE,"232","Kerry.232","Kerry"
-1105351.4727,6861665.8363,10500,FALSE,"233","Kerry.233","Kerry"
-1105392.5714,6861724.1757,10501,FALSE,"233","Kerry.233","Kerry"
-1105306.189,6861746.6854,10502,FALSE,"233","Kerry.233","Kerry"
-1105351.4727,6861665.8363,10503,FALSE,"233","Kerry.233","Kerry"
-1093799.2553,6760908.0611,10504,FALSE,"234","Kerry.234","Kerry"
-1093794.4187,6760968.746,10505,FALSE,"234","Kerry.234","Kerry"
-1093692.3265,6761018.0424,10506,FALSE,"234","Kerry.234","Kerry"
-1093799.2553,6760908.0611,10507,FALSE,"234","Kerry.234","Kerry"
-1141078.9745,6752638.7982,10508,FALSE,"235","Kerry.235","Kerry"
-1141115.588,6752708.8955,10509,FALSE,"235","Kerry.235","Kerry"
-1141048.1862,6752741.8396,10510,FALSE,"235","Kerry.235","Kerry"
-1141078.9745,6752638.7982,10511,FALSE,"235","Kerry.235","Kerry"
-1169203.3246,6821996.3433,10512,FALSE,"236","Kerry.236","Kerry"
-1169206.7535,6822099.3052,10513,FALSE,"236","Kerry.236","Kerry"
-1169149.4716,6822108.1234,10514,FALSE,"236","Kerry.236","Kerry"
-1169203.3246,6821996.3433,10515,FALSE,"236","Kerry.236","Kerry"
-1101444.0446,6756842.2655,10516,FALSE,"237","Kerry.237","Kerry"
-1101224.0296,6756978.7916,10517,FALSE,"237","Kerry.237","Kerry"
-1101263.1739,6756927.8667,10518,FALSE,"237","Kerry.237","Kerry"
-1101444.0446,6756842.2655,10519,FALSE,"237","Kerry.237","Kerry"
-1102603.996,6770055.9002,10520,FALSE,"238","Kerry.238","Kerry"
-1102600.1969,6770125.0569,10521,FALSE,"238","Kerry.238","Kerry"
-1102508.642,6770251.8592,10522,FALSE,"238","Kerry.238","Kerry"
-1102603.996,6770055.9002,10523,FALSE,"238","Kerry.238","Kerry"
-1093840.9559,6761254.5374,10524,FALSE,"239","Kerry.239","Kerry"
-1093772.4186,6761384.3539,10525,FALSE,"239","Kerry.239","Kerry"
-1093725.4771,6761388.7227,10526,FALSE,"239","Kerry.239","Kerry"
-1093840.9559,6761254.5374,10527,FALSE,"239","Kerry.239","Kerry"
-1150788.7287,6769836.8477,10528,FALSE,"240","Kerry.240","Kerry"
-1150669.6897,6769965.0327,10529,FALSE,"240","Kerry.240","Kerry"
-1150730.8306,6769851.8288,10530,FALSE,"240","Kerry.240","Kerry"
-1150788.7287,6769836.8477,10531,FALSE,"240","Kerry.240","Kerry"
-1132557.0686,6753011.1429,10532,FALSE,"241","Kerry.241","Kerry"
-1132618.4083,6753067.0281,10533,FALSE,"241","Kerry.241","Kerry"
-1132512.8349,6753062.6522,10534,FALSE,"241","Kerry.241","Kerry"
-1132557.0686,6753011.1429,10535,FALSE,"241","Kerry.241","Kerry"
-1137760.1868,6824346.1587,10536,FALSE,"242","Kerry.242","Kerry"
-1137832.719,6824358.9858,10537,FALSE,"242","Kerry.242","Kerry"
-1137876.7775,6824396.1447,10538,FALSE,"242","Kerry.242","Kerry"
-1137830.2094,6824372.4858,10539,FALSE,"242","Kerry.242","Kerry"
-1137755.6705,6824400.435,10540,FALSE,"242","Kerry.242","Kerry"
-1137760.1868,6824346.1587,10541,FALSE,"242","Kerry.242","Kerry"
-1169569.9938,6821714.4734,10542,FALSE,"243","Kerry.243","Kerry"
-1169497.4009,6821836.7048,10543,FALSE,"243","Kerry.243","Kerry"
-1169512.5449,6821735.2297,10544,FALSE,"243","Kerry.243","Kerry"
-1169569.9938,6821714.4734,10545,FALSE,"243","Kerry.243","Kerry"
-1078075.9897,6772173.07,10546,FALSE,"244","Kerry.244","Kerry"
-1078045.5495,6772238.2302,10547,FALSE,"244","Kerry.244","Kerry"
-1077939.8858,6772283.5344,10548,FALSE,"244","Kerry.244","Kerry"
-1078075.9897,6772173.07,10549,FALSE,"244","Kerry.244","Kerry"
-1071874.8145,6776050.8726,10550,FALSE,"245","Kerry.245","Kerry"
-1071913.9273,6776103.3407,10551,FALSE,"245","Kerry.245","Kerry"
-1071842.9002,6776148.5053,10552,FALSE,"245","Kerry.245","Kerry"
-1071874.8145,6776050.8726,10553,FALSE,"245","Kerry.245","Kerry"
-1180066.1273,6807398.7443,10554,FALSE,"246","Kerry.246","Kerry"
-1180069.7625,6807445.4231,10555,FALSE,"246","Kerry.246","Kerry"
-1179951.6785,6807420.1877,10556,FALSE,"246","Kerry.246","Kerry"
-1180066.1273,6807398.7443,10557,FALSE,"246","Kerry.246","Kerry"
-1092374.2045,6760150.4135,10558,FALSE,"247","Kerry.247","Kerry"
-1092358.5211,6760189.7947,10559,FALSE,"247","Kerry.247","Kerry"
-1092209.2998,6760221.3595,10560,FALSE,"247","Kerry.247","Kerry"
-1092374.2045,6760150.4135,10561,FALSE,"247","Kerry.247","Kerry"
-1108448.2089,6752987.5732,10562,FALSE,"248","Kerry.248","Kerry"
-1108418.2583,6753065.3715,10563,FALSE,"248","Kerry.248","Kerry"
-1108349.1695,6753066.5602,10564,FALSE,"248","Kerry.248","Kerry"
-1108448.2089,6752987.5732,10565,FALSE,"248","Kerry.248","Kerry"
-1179767.3429,6807552.9575,10566,FALSE,"249","Kerry.249","Kerry"
-1179751.9183,6807625.1056,10567,FALSE,"249","Kerry.249","Kerry"
-1179682.5862,6807603.3917,10568,FALSE,"249","Kerry.249","Kerry"
-1179767.3429,6807552.9575,10569,FALSE,"249","Kerry.249","Kerry"
-1165815.0365,6826742.8811,10570,FALSE,"250","Kerry.250","Kerry"
-1165897.8018,6826791.622,10571,FALSE,"250","Kerry.250","Kerry"
-1165787.9874,6826791.4261,10572,FALSE,"250","Kerry.250","Kerry"
-1165815.0365,6826742.8811,10573,FALSE,"250","Kerry.250","Kerry"
-1181709.1224,6807940.5634,10574,FALSE,"251","Kerry.251","Kerry"
-1181761.1876,6807967.447,10575,FALSE,"251","Kerry.251","Kerry"
-1181680.8672,6808027.8753,10576,FALSE,"251","Kerry.251","Kerry"
-1181709.1224,6807940.5634,10577,FALSE,"251","Kerry.251","Kerry"
-1100677.0442,6753901.5721,10578,FALSE,"252","Kerry.252","Kerry"
-1100614.5302,6753974.1214,10579,FALSE,"252","Kerry.252","Kerry"
-1100563.7552,6753948.6724,10580,FALSE,"252","Kerry.252","Kerry"
-1100677.0442,6753901.5721,10581,FALSE,"252","Kerry.252","Kerry"
-1113130.3969,6859517.1091,10582,FALSE,"253","Kerry.253","Kerry"
-1113162.4306,6859617.0336,10583,FALSE,"253","Kerry.253","Kerry"
-1113089.4553,6859552.9424,10584,FALSE,"253","Kerry.253","Kerry"
-1113130.3969,6859517.1091,10585,FALSE,"253","Kerry.253","Kerry"
-1094766.213,6822696.0787,10586,FALSE,"254","Kerry.254","Kerry"
-1094829.5623,6822828.1469,10587,FALSE,"254","Kerry.254","Kerry"
-1094780.5168,6822808.56,10588,FALSE,"254","Kerry.254","Kerry"
-1094766.213,6822696.0787,10589,FALSE,"254","Kerry.254","Kerry"
-1164904.4884,6822822.4533,10590,FALSE,"255","Kerry.255","Kerry"
-1164888.2556,6822866.5799,10591,FALSE,"255","Kerry.255","Kerry"
-1164745.7489,6822932.2339,10592,FALSE,"255","Kerry.255","Kerry"
-1164904.4884,6822822.4533,10593,FALSE,"255","Kerry.255","Kerry"
-1157141.4405,6771763.5942,10594,FALSE,"256","Kerry.256","Kerry"
-1157201.823,6771775.0293,10595,FALSE,"256","Kerry.256","Kerry"
-1157075.5722,6771837.3726,10596,FALSE,"256","Kerry.256","Kerry"
-1157141.4405,6771763.5942,10597,FALSE,"256","Kerry.256","Kerry"
-1135532.2904,6792359.0762,10598,FALSE,"257","Kerry.257","Kerry"
-1135559.0126,6792401.5985,10599,FALSE,"257","Kerry.257","Kerry"
-1135465.4401,6792447.3893,10600,FALSE,"257","Kerry.257","Kerry"
-1135532.2904,6792359.0762,10601,FALSE,"257","Kerry.257","Kerry"
-1142225.8108,6765939.4995,10602,FALSE,"258","Kerry.258","Kerry"
-1142281.609,6765970.9806,10603,FALSE,"258","Kerry.258","Kerry"
-1142193.33,6766014.1257,10604,FALSE,"258","Kerry.258","Kerry"
-1142225.8108,6765939.4995,10605,FALSE,"258","Kerry.258","Kerry"
-1099772.3041,6766985.8873,10606,FALSE,"259","Kerry.259","Kerry"
-1099700.886,6767105.4175,10607,FALSE,"259","Kerry.259","Kerry"
